CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
9595,Female,67,64,96.21,6157.44,Month-to-Month,Electronic Check,1
9596,Female,19,3,77.39,232.17,Month-to-Month,Credit Card,0
9597,Female,74,35,23.18,811.3,Month-to-Month,Credit Card,0
9598,Male,64,15,74.29,1114.35,Month-to-Month,Electronic Check,0
9599,Female,47,21,100.59,2112.39,Month-to-Month,Credit Card,0
9600,Male,43,62,47.61,2951.82,One Year,Bank Transfer,0
9601,Male,68,28,109.74,3072.72,One Year,Bank Transfer,0
9602,Male,64,4,43.63,174.52,Two Year,Electronic Check,0
9603,Female,43,13,27.65,359.45,One Year,Electronic Check,0
9604,Female,37,51,35.99,1835.49,Month-to-Month,Mailed Check,0
9605,Male,59,48,103.7,4977.6,Month-to-Month,Bank Transfer,1
9606,Female,45,39,61.73,2407.47,Two Year,Bank Transfer,0
9607,Male,73,67,99.69,6679.23,Month-to-Month,Bank Transfer,0
9608,Male,37,58,73.12,4240.96,One Year,Bank Transfer,0
9609,Female,28,2,68.06,136.12,Month-to-Month,Bank Transfer,0
9610,Male,75,25,100.69,2517.25,Month-to-Month,Mailed Check,0
9611,Male,27,11,62.35,685.85,Month-to-Month,Electronic Check,1
9612,Female,78,1,100.2,100.2,Month-to-Month,Electronic Check,1
9613,Male,40,48,30.07,1443.36,One Year,Credit Card,0
9614,Male,54,48,83.63,4014.24,One Year,Bank Transfer,1
9615,Male,58,10,90.26,902.6,Month-to-Month,Bank Transfer,1
9616,Male,69,30,109.91,3297.3,Two Year,Electronic Check,0
9617,Male,36,35,42.43,1485.05,Month-to-Month,Bank Transfer,1
9618,Male,62,19,80.42,1527.98,Month-to-Month,Bank Transfer,0
9619,Male,35,53,63.33,3356.49,Two Year,Bank Transfer,0
9620,Female,66,34,58.28,1981.52,Month-to-Month,Electronic Check,0
9621,Female,44,32,30.67,981.44,Two Year,Credit Card,0
9622,Male,23,6,33.42,200.52,Two Year,Electronic Check,0
9623,Male,27,13,103.7,1348.1,Month-to-Month,Bank Transfer,1
9624,Female,19,64,94.98,6078.72,Month-to-Month,Electronic Check,1
9625,Female,41,7,58.23,407.61,Month-to-Month,Mailed Check,1
9626,Female,55,45,102.85,4628.25,Month-to-Month,Bank Transfer,1
9627,Female,45,45,28.08,1263.6,One Year,Electronic Check,0
9628,Female,45,65,82.48,5361.2,Month-to-Month,Electronic Check,0
9629,Male,70,19,106.82,2029.58,Month-to-Month,Credit Card,0
9630,Female,62,47,103.89,4882.83,One Year,Bank Transfer,0
9631,Female,67,46,57.28,2634.88,One Year,Mailed Check,0
9632,Female,56,29,94.52,2741.08,One Year,Mailed Check,1
9633,Male,19,61,62.75,3827.75,One Year,Bank Transfer,0
9634,Male,78,65,104.01,6760.65,One Year,Electronic Check,0
9635,Male,63,23,73.08,1680.84,Two Year,Mailed Check,0
9636,Male,22,51,96.49,4920.99,Month-to-Month,Bank Transfer,0
9637,Male,67,63,27.86,1755.18,One Year,Mailed Check,0
9638,Male,28,22,79.0,1738.0,Month-to-Month,Bank Transfer,0
9639,Female,27,71,75.03,5327.13,Two Year,Mailed Check,0
9640,Male,60,33,81.0,2673.0,Month-to-Month,Credit Card,1
9641,Male,76,44,89.56,3940.64,Two Year,Bank Transfer,0
9642,Female,19,7,111.81,782.67,One Year,Credit Card,0
9643,Male,32,2,98.57,197.14,One Year,Bank Transfer,0
9644,Female,56,17,41.96,713.32,Month-to-Month,Mailed Check,0
9645,Female,58,65,102.59,6668.35,Month-to-Month,Mailed Check,1
9646,Male,54,58,32.21,1868.18,One Year,Electronic Check,0
9647,Female,24,30,82.22,2466.6,Month-to-Month,Mailed Check,1
9648,Female,37,26,108.28,2815.28,Two Year,Credit Card,0
9649,Female,51,35,30.11,1053.85,One Year,Electronic Check,0
9650,Female,52,63,104.97,6613.11,Two Year,Credit Card,0
9651,Male,51,71,99.86,7090.06,Month-to-Month,Credit Card,0
9652,Female,70,28,70.38,1970.64,Month-to-Month,Credit Card,0
9653,Male,39,25,50.89,1272.25,One Year,Credit Card,0
9654,Female,48,61,60.54,3692.94,Month-to-Month,Credit Card,0
9655,Female,40,31,116.87,3622.97,Two Year,Bank Transfer,0
9656,Female,36,54,40.17,2169.18,One Year,Bank Transfer,0
9657,Male,21,67,77.96,5223.32,Month-to-Month,Electronic Check,0
9658,Male,41,51,28.32,1444.32,One Year,Credit Card,0
9659,Male,37,58,41.79,2423.82,One Year,Bank Transfer,0
9660,Female,56,34,96.33,3275.22,One Year,Mailed Check,0
9661,Female,45,59,50.26,2965.34,One Year,Electronic Check,0
9662,Female,71,21,118.58,2490.18,Month-to-Month,Bank Transfer,0
9663,Female,56,56,70.08,3924.48,Month-to-Month,Mailed Check,0
9664,Male,34,37,71.65,2651.05,One Year,Electronic Check,0
9665,Female,36,64,23.63,1512.32,Month-to-Month,Mailed Check,0
9666,Male,71,19,115.65,2197.35,One Year,Credit Card,0
9667,Female,65,53,37.42,1983.26,One Year,Mailed Check,0
9668,Male,52,71,73.83,5241.93,Two Year,Credit Card,0
9669,Male,49,63,59.57,3752.91,Two Year,Electronic Check,0
9670,Female,64,62,61.56,3816.72,One Year,Credit Card,0
9671,Female,63,72,84.33,6071.76,Month-to-Month,Mailed Check,1
9672,Male,64,19,86.21,1637.99,Month-to-Month,Credit Card,1
9673,Female,63,2,35.43,70.86,Month-to-Month,Credit Card,0
9674,Female,56,6,69.96,419.76,Month-to-Month,Electronic Check,0
9675,Male,74,29,99.05,2872.45,One Year,Credit Card,0
9676,Male,52,41,64.33,2637.53,Two Year,Bank Transfer,0
9677,Male,47,51,36.58,1865.58,Month-to-Month,Electronic Check,0
9678,Male,34,5,51.32,256.6,Month-to-Month,Mailed Check,0
9679,Female,59,41,41.24,1690.84,One Year,Electronic Check,0
9680,Male,64,62,32.58,2019.96,Two Year,Mailed Check,0
9681,Male,46,30,57.76,1732.8,Month-to-Month,Mailed Check,0
9682,Male,23,62,74.09,4593.58,Month-to-Month,Credit Card,0
9683,Female,77,27,27.28,736.56,Two Year,Electronic Check,0
9684,Male,34,50,80.38,4019.0,Month-to-Month,Mailed Check,1
9685,Female,34,52,119.3,6203.6,One Year,Bank Transfer,0
9686,Male,31,49,116.41,5704.09,One Year,Credit Card,0
9687,Male,41,62,102.92,6381.04,Month-to-Month,Credit Card,0
9688,Female,74,60,46.63,2797.8,Month-to-Month,Mailed Check,0
9689,Male,67,54,22.24,1200.96,Two Year,Bank Transfer,0
9690,Male,74,5,103.35,516.75,Month-to-Month,Credit Card,1
9691,Female,54,9,25.57,230.13,Month-to-Month,Electronic Check,1
9692,Male,78,34,40.56,1379.04,One Year,Mailed Check,0
9693,Male,57,36,74.45,2680.2,Month-to-Month,Bank Transfer,0
9694,Male,56,20,37.84,756.8,One Year,Mailed Check,0
9695,Male,72,63,103.38,6512.94,Two Year,Credit Card,0
9696,Female,49,67,97.72,6547.24,Two Year,Bank Transfer,0
9697,Male,53,30,95.58,2867.4,Month-to-Month,Mailed Check,0
9698,Female,67,69,101.61,7011.09,Month-to-Month,Mailed Check,0
9699,Male,54,70,41.97,2937.9,Month-to-Month,Mailed Check,1
9700,Female,65,3,92.89,278.67,Two Year,Electronic Check,0
9701,Male,31,49,55.53,2720.97,Month-to-Month,Electronic Check,1
9702,Female,44,42,86.68,3640.56,Month-to-Month,Electronic Check,1
9703,Male,76,24,32.2,772.8,Two Year,Electronic Check,0
9704,Female,36,44,90.56,3984.64,One Year,Credit Card,0
9705,Female,48,1,117.21,117.21,Month-to-Month,Mailed Check,1
9706,Male,63,54,24.36,1315.44,Month-to-Month,Electronic Check,0
9707,Female,26,52,29.38,1527.76,One Year,Credit Card,0
9708,Male,55,36,32.36,1164.96,One Year,Electronic Check,0
9709,Male,34,38,63.06,2396.28,One Year,Credit Card,0
9710,Male,36,44,49.08,2159.52,Month-to-Month,Bank Transfer,0
9711,Male,61,47,100.69,4732.43,Month-to-Month,Electronic Check,1
9712,Male,21,29,67.38,1954.02,One Year,Electronic Check,0
9713,Female,65,51,68.45,3490.95,Two Year,Mailed Check,0
9714,Male,74,41,91.7,3759.7,Month-to-Month,Electronic Check,0
9715,Male,28,64,56.2,3596.8,Month-to-Month,Electronic Check,0
9716,Male,39,48,55.32,2655.36,One Year,Credit Card,0
9717,Male,21,22,95.69,2105.18,One Year,Mailed Check,0
9718,Male,34,17,98.0,1666.0,Month-to-Month,Mailed Check,0
9719,Male,25,5,21.44,107.2,One Year,Bank Transfer,0
9720,Female,63,61,34.38,2097.18,Two Year,Credit Card,0
9721,Female,76,6,41.31,247.86,One Year,Electronic Check,0
9722,Male,51,53,55.16,2923.48,Month-to-Month,Credit Card,0
9723,Female,28,17,49.14,835.38,Two Year,Electronic Check,0
9724,Male,48,59,86.85,5124.15,Month-to-Month,Bank Transfer,0
9725,Male,28,39,102.81,4009.59,Month-to-Month,Electronic Check,1
9726,Male,73,54,39.21,2117.34,One Year,Mailed Check,0
9727,Male,71,48,76.3,3662.4,One Year,Bank Transfer,0
9728,Male,73,37,56.78,2100.86,Two Year,Electronic Check,0
9729,Female,55,48,70.58,3387.84,Month-to-Month,Bank Transfer,0
9730,Female,70,68,82.08,5581.44,Month-to-Month,Mailed Check,1
9731,Female,38,27,109.36,2952.72,Two Year,Mailed Check,0
9732,Female,63,27,39.23,1059.21,Month-to-Month,Credit Card,0
9733,Male,47,72,28.7,2066.4,Month-to-Month,Electronic Check,0
9734,Female,27,63,82.72,5211.36,One Year,Bank Transfer,0
9735,Male,43,52,59.41,3089.32,Two Year,Credit Card,0
9736,Female,44,47,36.29,1705.63,One Year,Bank Transfer,0
9737,Female,25,21,31.71,665.91,Month-to-Month,Credit Card,0
9738,Female,56,57,75.89,4325.73,One Year,Credit Card,0
9739,Female,25,42,50.05,2102.1,Two Year,Credit Card,0
9740,Male,77,48,119.74,5747.52,Two Year,Mailed Check,0
9741,Female,25,27,60.59,1635.93,Month-to-Month,Mailed Check,0
9742,Female,72,72,41.23,2968.56,Two Year,Mailed Check,0
9743,Male,51,33,82.88,2735.04,Two Year,Mailed Check,0
9744,Male,76,35,44.43,1555.05,One Year,Bank Transfer,0
9745,Female,33,16,69.41,1110.56,One Year,Electronic Check,0
9746,Male,58,36,68.26,2457.36,Month-to-Month,Mailed Check,0
9747,Male,30,66,65.36,4313.76,One Year,Electronic Check,0
9748,Male,40,56,99.61,5578.16,One Year,Credit Card,1
9749,Female,29,17,41.66,708.22,Month-to-Month,Electronic Check,0
9750,Male,44,20,110.43,2208.6,Month-to-Month,Mailed Check,1
9751,Female,39,8,99.13,793.04,Month-to-Month,Bank Transfer,0
9752,Female,49,18,53.31,959.58,Two Year,Mailed Check,0
9753,Female,74,18,38.06,685.08,One Year,Bank Transfer,0
9754,Female,78,18,47.95,863.1,Month-to-Month,Mailed Check,0
9755,Male,66,2,53.26,106.52,Two Year,Credit Card,0
9756,Female,44,72,75.69,5449.68,One Year,Bank Transfer,0
9757,Male,19,51,24.64,1256.64,Two Year,Credit Card,0
9758,Female,62,10,111.44,1114.4,Month-to-Month,Mailed Check,1
9759,Male,50,14,29.87,418.18,One Year,Credit Card,0
9760,Female,43,26,47.93,1246.18,One Year,Electronic Check,0
9761,Male,45,47,30.93,1453.71,Month-to-Month,Electronic Check,0
9762,Female,36,30,45.67,1370.1,Month-to-Month,Bank Transfer,0
9763,Female,60,56,103.77,5811.12,Month-to-Month,Electronic Check,1
9764,Male,22,42,81.52,3423.84,One Year,Electronic Check,0
9765,Female,50,4,42.73,170.92,Month-to-Month,Mailed Check,0
9766,Female,37,11,107.18,1178.98,Month-to-Month,Mailed Check,1
9767,Female,47,24,100.07,2401.68,Month-to-Month,Electronic Check,0
9768,Male,62,67,95.36,6389.12,Month-to-Month,Bank Transfer,1
9769,Female,25,37,104.76,3876.12,Two Year,Electronic Check,1
9770,Female,55,2,81.96,163.92,Month-to-Month,Mailed Check,0
9771,Male,78,12,70.14,841.68,One Year,Credit Card,0
9772,Male,34,21,57.39,1205.19,Month-to-Month,Bank Transfer,1
9773,Male,61,69,42.38,2924.22,Month-to-Month,Bank Transfer,0
9774,Male,18,71,75.74,5377.54,Two Year,Electronic Check,0
9775,Male,20,64,108.95,6972.8,Two Year,Credit Card,0
9776,Female,63,68,79.4,5399.2,Month-to-Month,Bank Transfer,1
9777,Female,43,43,111.96,4814.28,Month-to-Month,Bank Transfer,0
9778,Female,48,54,55.69,3007.26,Month-to-Month,Mailed Check,1
9779,Male,25,62,89.51,5549.62,Month-to-Month,Electronic Check,1
9780,Female,60,12,84.87,1018.44,One Year,Electronic Check,0
9781,Male,76,1,87.04,87.04,Month-to-Month,Bank Transfer,1
9782,Male,63,72,84.5,6084.0,One Year,Credit Card,0
9783,Female,25,33,42.17,1391.61,One Year,Credit Card,0
9784,Male,78,64,34.36,2199.04,Month-to-Month,Credit Card,0
9785,Male,52,68,117.86,8014.48,One Year,Credit Card,0
9786,Female,56,14,24.53,343.42,Two Year,Electronic Check,0
9787,Male,45,14,66.77,934.78,One Year,Mailed Check,0
9788,Male,68,9,62.51,562.59,Two Year,Credit Card,0
9789,Female,21,26,56.0,1456.0,One Year,Credit Card,0
9790,Male,74,49,98.2,4811.8,One Year,Mailed Check,0
9791,Male,33,17,94.54,1607.18,Two Year,Electronic Check,0
9792,Female,30,68,110.52,7515.36,One Year,Mailed Check,1
9793,Female,37,60,59.55,3573.0,One Year,Mailed Check,0
9794,Female,68,3,76.42,229.26,Month-to-Month,Credit Card,1
9795,Female,22,25,109.23,2730.75,Two Year,Mailed Check,0
9796,Male,72,21,119.38,2506.98,Month-to-Month,Mailed Check,1
9797,Male,54,12,116.93,1403.16,Month-to-Month,Electronic Check,1
9798,Female,37,54,91.78,4956.12,One Year,Credit Card,0
9799,Male,41,1,34.32,34.32,One Year,Credit Card,1
9800,Male,53,1,22.32,22.32,One Year,Bank Transfer,0
9801,Female,51,45,102.52,4613.4,One Year,Credit Card,0
9802,Female,75,46,104.09,4788.14,Month-to-Month,Electronic Check,1
9803,Male,62,48,94.64,4542.72,Two Year,Electronic Check,0
9804,Female,79,7,47.99,335.93,One Year,Electronic Check,0
9805,Female,65,10,83.98,839.8,Two Year,Bank Transfer,0
9806,Female,71,15,51.62,774.3,Month-to-Month,Bank Transfer,0
9807,Male,51,40,65.06,2602.4,One Year,Electronic Check,0
9808,Female,36,11,58.24,640.64,One Year,Credit Card,0
9809,Male,34,56,111.36,6236.16,Month-to-Month,Bank Transfer,0
9810,Male,22,46,43.42,1997.32,Two Year,Credit Card,0
9811,Male,42,45,77.76,3499.2,Month-to-Month,Bank Transfer,0
9812,Female,35,13,56.1,729.3,One Year,Mailed Check,0
9813,Female,77,27,86.31,2330.37,One Year,Electronic Check,0
9814,Female,72,50,76.46,3823.0,One Year,Mailed Check,0
9815,Female,70,61,112.4,6856.4,One Year,Electronic Check,0
9816,Female,67,13,30.16,392.08,Month-to-Month,Mailed Check,0
9817,Male,25,12,42.06,504.72,One Year,Credit Card,0
9818,Male,44,29,96.63,2802.27,Month-to-Month,Credit Card,0
9819,Male,32,20,56.88,1137.6,Month-to-Month,Electronic Check,0
9820,Female,62,31,36.58,1133.98,Month-to-Month,Credit Card,0
9821,Male,30,8,70.33,562.64,Month-to-Month,Electronic Check,0
9822,Male,33,24,85.21,2045.04,One Year,Mailed Check,0
9823,Female,39,39,24.48,954.72,Two Year,Electronic Check,0
9824,Female,37,33,49.16,1622.28,Month-to-Month,Bank Transfer,1
9825,Male,30,42,100.94,4239.48,Month-to-Month,Mailed Check,0
9826,Male,37,15,72.02,1080.3,Month-to-Month,Mailed Check,0
9827,Female,19,68,23.54,1600.72,One Year,Electronic Check,0
9828,Female,52,65,48.2,3133.0,Month-to-Month,Bank Transfer,0
9829,Female,64,32,83.91,2685.12,Month-to-Month,Bank Transfer,1
9830,Female,72,11,39.94,439.34,One Year,Credit Card,0
9831,Male,36,37,102.74,3801.38,Month-to-Month,Mailed Check,0
9832,Male,62,19,87.66,1665.54,Month-to-Month,Credit Card,1
9833,Female,54,51,67.14,3424.14,Month-to-Month,Mailed Check,0
9834,Male,75,34,111.56,3793.04,Month-to-Month,Mailed Check,0
9835,Male,71,71,59.18,4201.78,Month-to-Month,Mailed Check,0
9836,Female,23,60,43.51,2610.6,One Year,Mailed Check,0
9837,Male,31,53,86.14,4565.42,Month-to-Month,Electronic Check,0
9838,Male,21,12,77.33,927.96,Month-to-Month,Bank Transfer,0
9839,Male,39,62,53.52,3318.24,Month-to-Month,Mailed Check,0
9840,Female,68,66,54.37,3588.42,One Year,Credit Card,0
9841,Female,72,48,59.82,2871.36,Two Year,Credit Card,0
9842,Male,56,40,49.11,1964.4,One Year,Electronic Check,0
9843,Female,53,24,91.02,2184.48,One Year,Bank Transfer,1
9844,Female,51,50,85.14,4257.0,One Year,Mailed Check,1
9845,Female,44,68,64.08,4357.44,Month-to-Month,Electronic Check,0
9846,Male,24,43,59.79,2570.97,Month-to-Month,Credit Card,1
9847,Male,20,17,56.51,960.67,Month-to-Month,Bank Transfer,0
9848,Female,64,55,48.35,2659.25,Month-to-Month,Mailed Check,1
9849,Male,50,34,28.57,971.38,Month-to-Month,Bank Transfer,0
9850,Male,19,70,46.82,3277.4,One Year,Credit Card,0
9851,Male,59,60,52.12,3127.2,Month-to-Month,Electronic Check,0
9852,Male,33,51,74.77,3813.27,Two Year,Electronic Check,0
9853,Male,42,35,97.38,3408.3,Two Year,Credit Card,0
9854,Female,77,34,59.57,2025.38,Two Year,Mailed Check,0
9855,Male,32,16,114.48,1831.68,Month-to-Month,Mailed Check,1
9856,Male,41,18,102.73,1849.14,Two Year,Bank Transfer,0
9857,Male,32,38,118.48,4502.24,Two Year,Credit Card,0
9858,Female,48,43,107.62,4627.66,Two Year,Credit Card,0
9859,Female,31,32,81.67,2613.44,One Year,Mailed Check,0
9860,Female,71,7,79.85,558.95,One Year,Credit Card,1
9861,Male,31,46,32.95,1515.7,Month-to-Month,Electronic Check,0
9862,Female,23,61,92.24,5626.64,Month-to-Month,Mailed Check,0
9863,Female,31,18,80.02,1440.36,Month-to-Month,Mailed Check,1
9864,Female,34,71,70.69,5018.99,Two Year,Electronic Check,0
9865,Female,35,40,89.33,3573.2,Month-to-Month,Credit Card,0
9866,Male,37,50,64.4,3220.0,Month-to-Month,Mailed Check,0
9867,Female,68,5,72.39,361.95,Two Year,Mailed Check,0
9868,Female,79,54,59.84,3231.36,Month-to-Month,Mailed Check,0
9869,Male,34,58,91.74,5320.92,Two Year,Credit Card,0
9870,Male,33,22,107.66,2368.52,One Year,Mailed Check,0
9871,Female,57,38,104.08,3955.04,Month-to-Month,Credit Card,1
9872,Male,56,49,98.6,4831.4,Month-to-Month,Bank Transfer,0
9873,Female,69,1,21.38,21.38,One Year,Electronic Check,0
9874,Male,49,36,111.19,4002.84,Two Year,Credit Card,0
9875,Male,77,28,47.49,1329.72,Two Year,Credit Card,0
9876,Female,61,35,108.8,3808.0,Month-to-Month,Electronic Check,1
9877,Male,26,60,39.7,2382.0,Month-to-Month,Credit Card,0
9878,Female,44,62,63.96,3965.52,Month-to-Month,Electronic Check,1
9879,Male,63,46,94.94,4367.24,One Year,Bank Transfer,1
9880,Female,69,61,84.03,5125.83,Month-to-Month,Mailed Check,0
9881,Male,50,65,61.59,4003.35,Month-to-Month,Electronic Check,1
9882,Male,27,26,87.86,2284.36,One Year,Electronic Check,0
9883,Male,34,35,74.89,2621.15,Month-to-Month,Mailed Check,0
9884,Male,66,57,47.57,2711.49,Month-to-Month,Mailed Check,0
9885,Male,66,63,84.63,5331.69,One Year,Credit Card,0
9886,Female,53,4,40.42,161.68,One Year,Credit Card,0
9887,Male,34,42,89.4,3754.8,Month-to-Month,Credit Card,0
9888,Female,35,45,20.31,913.95,One Year,Mailed Check,0
9889,Female,69,39,74.88,2920.32,One Year,Mailed Check,0
9890,Female,40,65,60.11,3907.15,One Year,Mailed Check,0
9891,Male,51,22,50.31,1106.82,Two Year,Credit Card,0
9892,Female,25,11,71.57,787.27,One Year,Mailed Check,0
9893,Male,30,37,84.53,3127.61,One Year,Mailed Check,1
9894,Female,40,51,116.53,5943.03,One Year,Bank Transfer,0
9895,Female,74,58,103.31,5991.98,One Year,Electronic Check,0
9896,Female,79,7,91.71,641.97,Month-to-Month,Electronic Check,1
9897,Female,71,8,67.9,543.2,Month-to-Month,Mailed Check,1
9898,Female,37,51,59.21,3019.71,One Year,Credit Card,0
9899,Male,39,23,23.25,534.75,Month-to-Month,Bank Transfer,1
9900,Female,64,9,55.91,503.19,Month-to-Month,Bank Transfer,0
9901,Female,69,46,104.84,4822.64,One Year,Electronic Check,1
9902,Male,40,38,58.4,2219.2,Month-to-Month,Bank Transfer,0
9903,Male,58,13,66.16,860.08,One Year,Bank Transfer,0
9904,Male,52,7,47.18,330.26,Month-to-Month,Bank Transfer,0
9905,Female,20,11,47.41,521.51,Month-to-Month,Mailed Check,0
9906,Female,51,50,26.19,1309.5,Month-to-Month,Electronic Check,0
9907,Female,50,67,81.38,5452.46,Month-to-Month,Electronic Check,1
9908,Female,63,41,64.81,2657.21,Month-to-Month,Credit Card,0
9909,Female,34,29,80.6,2337.4,Month-to-Month,Mailed Check,0
9910,Female,62,37,74.69,2763.53,Month-to-Month,Bank Transfer,1
9911,Male,36,56,99.88,5593.28,One Year,Mailed Check,0
9912,Male,47,16,95.1,1521.6,Month-to-Month,Bank Transfer,1
9913,Female,40,44,97.15,4274.6,One Year,Bank Transfer,0
9914,Female,32,50,69.92,3496.0,One Year,Credit Card,0
9915,Female,76,71,55.39,3932.69,Month-to-Month,Credit Card,0
9916,Female,74,6,113.34,680.04,Month-to-Month,Credit Card,1
9917,Female,31,18,25.43,457.74,Month-to-Month,Bank Transfer,0
9918,Male,19,19,35.26,669.94,Two Year,Bank Transfer,0
9919,Male,56,51,61.96,3159.96,Two Year,Mailed Check,0
9920,Female,66,66,81.4,5372.4,Month-to-Month,Electronic Check,0
9921,Male,35,3,20.82,62.46,One Year,Bank Transfer,0
9922,Female,23,54,91.93,4964.22,Two Year,Mailed Check,0
9923,Female,76,49,75.87,3717.63,One Year,Mailed Check,0
9924,Female,49,28,68.47,1917.16,Month-to-Month,Bank Transfer,1
9925,Male,38,38,62.35,2369.3,Month-to-Month,Bank Transfer,0
9926,Male,57,28,71.95,2014.6,Month-to-Month,Credit Card,1
9927,Female,45,32,36.18,1157.76,One Year,Credit Card,0
9928,Male,44,41,30.87,1265.67,One Year,Credit Card,0
9929,Male,19,36,48.96,1762.56,One Year,Mailed Check,0
9930,Female,50,36,90.95,3274.2,Month-to-Month,Credit Card,0
9931,Male,33,66,78.83,5202.78,Two Year,Bank Transfer,0
9932,Male,56,10,68.01,680.1,Two Year,Credit Card,1
9933,Female,39,70,77.15,5400.5,Month-to-Month,Bank Transfer,0
9934,Female,73,72,75.93,5466.96,Month-to-Month,Bank Transfer,0
9935,Male,60,63,50.7,3194.1,One Year,Electronic Check,0
9936,Female,64,22,29.75,654.5,Month-to-Month,Electronic Check,0
9937,Male,30,20,109.68,2193.6,Month-to-Month,Credit Card,0
9938,Female,79,33,79.99,2639.67,Month-to-Month,Bank Transfer,1
9939,Female,73,15,89.77,1346.55,Two Year,Electronic Check,0
9940,Female,19,7,66.4,464.8,Two Year,Mailed Check,0
9941,Female,31,50,95.65,4782.5,Month-to-Month,Electronic Check,1
9942,Male,73,10,78.45,784.5,Two Year,Credit Card,0
9943,Female,55,37,25.38,939.06,One Year,Mailed Check,0
9944,Female,58,59,109.01,6431.59,Month-to-Month,Mailed Check,0
9945,Female,45,63,50.55,3184.65,Two Year,Bank Transfer,0
9946,Male,24,21,33.79,709.59,One Year,Bank Transfer,0
9947,Male,35,37,28.8,1065.6,Two Year,Bank Transfer,0
9948,Female,73,45,92.04,4141.8,Month-to-Month,Bank Transfer,0
9949,Female,58,14,90.4,1265.6,One Year,Electronic Check,0
9950,Female,72,43,90.02,3870.86,Month-to-Month,Credit Card,1
9951,Female,53,33,111.58,3682.14,Month-to-Month,Credit Card,1
9952,Female,58,3,54.89,164.67,One Year,Bank Transfer,0
9953,Female,53,44,76.11,3348.84,Two Year,Electronic Check,0
9954,Male,61,35,81.95,2868.25,One Year,Electronic Check,0
9955,Female,21,25,117.95,2948.75,Month-to-Month,Electronic Check,0
